id	start	end	gene	dist
ENSMUST00000220413.1	5	964	Olfr1347	959
ENSMUST00000220434.1	16	4359	Ncoa1	4343
ENSMUST00000220443.1	367	2787	Cep85l	2420
ENSMUST00000220449.1	48	524	Gm20075	476
ENSMUST00000220499.1	1	435	Gm5788	434
ENSMUST00000220528.1	154	375	Gm16381	221
ENSMUST00000220585.1	1	435	Gm2022	434
ENSMUST00000220607.1	26	814	Cinp	788
ENSMUST00000220621.1	148	711	Mrpl32	563
ENSMUST00000220628.1	132	1313	Gpr137b	1181
ENSMUST00000220688.1	24	4357	Rock2	4333
ENSMUST00000220733.1	506	1906	Platr25	1400
ENSMUST00000220768.1	67	408	A030005L19Rik	341
ENSMUST00000220773.1	44	3376	Gm30302	3332
ENSMUST00000220807.1	64	6273	Mpdz	6209
ENSMUST00000220836.1	51	887	Colec11	836
ENSMUST00000220854.1	126	4457	Mlh3	4331
ENSMUST00000220904.1	487	2727	Dtna	2240
ENSMUST00000221136.1	72	3176	Kif28	3104
ENSMUST00000221150.1	20	2080	Ikzf4	2060
ENSMUST00000221155.1	84	950	Lrrc72	866
ENSMUST00000221173.1	211	1089	Zfp825	878
ENSMUST00000221191.1	274	447	Ndufb1-ps	173
ENSMUST00000221229.1	1	429	Gm49366	428
ENSMUST00000221240.1	483	2090	Kcnk10	1607
ENSMUST00000221368.1	98	1546	Gpatch2l	1448
ENSMUST00000221380.1	90	887	Stard3nl	797
ENSMUST00000221397.1	54	722	Nudt14	668
ENSMUST00000221442.1	1	435	Gm21936	434
ENSMUST00000221515.1	331	1383	Sirt5	1052
ENSMUST00000221552.1	486	1418	Olfr115	932
ENSMUST00000221560.1	204	1685	Ero1lb	1481
ENSMUST00000221634.1	239	1717	Cdc14b	1478
ENSMUST00000221657.1	341	1843	Fktn	1502
ENSMUST00000221740.1	1	1623	Cdcp2	1622
ENSMUST00000221747.1	124	1185	Gm49359	1061
ENSMUST00000221750.1	1	1088	Dhrs7	1087
ENSMUST00000221753.1	1	2394	Mark3	2393
ENSMUST00000221817.1	1	1386	Nfic	1385
ENSMUST00000221833.1	1	445	Snapc1l	444
ENSMUST00000221877.1	161	1321	Eipr1	1160
ENSMUST00000221893.1	18	482	Med10	464
ENSMUST00000221929.1	1	490	Efcab11	489
ENSMUST00000221972.1	123	1757	Rps6kl1	1634
ENSMUST00000222028.1	212	2638	Ptpdc1	2426
ENSMUST00000222029.1	73	1920	Slc6a18	1847
ENSMUST00000222098.1	88	1992	Gtpbp4	1904
ENSMUST00000222182.1	67	453	Gm6217	386
ENSMUST00000222314.1	136	2484	Sp4	2348
ENSMUST00000222316.1	160	2613	Trim9	2453
ENSMUST00000222322.1	1	3303	Map3k9	3302
ENSMUST00000222340.1	1	435	Gm16368	434
ENSMUST00000222342.1	60	449	Tcl1b1	389
ENSMUST00000222404.1	333	1112	Tes3-ps	779
ENSMUST00000222414.1	1	2127	Rasef	2126
ENSMUST00000222426.1	67	423	Gm7544	356
ENSMUST00000222435.1	196	747	Ftl1-ps1	551
ENSMUST00000222464.1	330	1427	Sfrp4	1097
ENSMUST00000222485.1	24	3134	Pitrm1	3110
ENSMUST00000222567.1	461	790	Gm47969	329
ENSMUST00000222570.1	27	707	Prxl2c	680
ENSMUST00000222587.1	181	1566	Fbln5	1385
ENSMUST00000222600.1	67	453	A030003K21Rik	386
ENSMUST00000222611.1	1	1056	Tmdd1	1055
ENSMUST00000222667.1	78	545	Id2	467
ENSMUST00000222699.1	1	312	Gm49384	311
ENSMUST00000222821.1	1	621	Ift43	620
ENSMUST00000222867.1	523	888	Tcl1b4	365
ENSMUST00000222930.1	10	384	Ndufs6	374
ENSMUST00000223020.1	1	2583	Ttc7b	2582
ENSMUST00000223070.1	170	1513	Gm36864	1343
ENSMUST00000223109.1	210	1487	Evl	1277
ENSMUST00000223127.1	1	2283	Zyg11a	2282
ENSMUST00000223132.1	29	3046	Amotl1	3017
ENSMUST00000223166.1	38	5518	Togaram1	5480
ENSMUST00000223169.1	150	683	Tctex1d1	533
ENSMUST00000223179.1	1	1199	Ighg3	1198
ENSMUST00000223192.1	1	778	Gm49383	777
ENSMUST00000223206.1	301	2667	Cast	2366
ENSMUST00000223211.1	1	791	Zfyve21	790
ENSMUST00000223220.1	816	1304	Pgf	488
ENSMUST00000223236.1	154	375	Gm2001	221
ENSMUST00000223282.1	457	6390	Eml5	5933
ENSMUST00000223291.1	114	1712	Dcaf4	1598
ENSMUST00000223308.1	287	1771	Lrrc74a	1484
ENSMUST00000223335.1	1	1460	Ighe	1459
ENSMUST00000223338.1	141	522	6720489N17Rik	381
ENSMUST00000223396.1	237	1574	Gdi2	1337
ENSMUST00000223400.1	68	430	A030014E15Rik	362
ENSMUST00000223428.1	109	567	Rps18-ps5	458
ENSMUST00000223439.1	67	567	Gm47959	500
ENSMUST00000223502.1	57	2741	Pacs2	2684
ENSMUST00000223536.1	1	486	Gm47955	485
ENSMUST00000223545.1	1	939	Olfr335-ps	938
ENSMUST00000223551.1	169	2301	Wdcp	2132
ENSMUST00000223583.1	26	1003	Synpr	977
ENSMUST00000223629.1	180	1214	Shd	1034
ENSMUST00000223689.1	29	2836	Ccdc66	2807
ENSMUST00000223690.1	102	776	Vti1a	674
ENSMUST00000223702.1	71	478	3830406C13Rik	407
ENSMUST00000223714.1	101	2863	Atxn7	2762
ENSMUST00000223761.2	155	3919	Slc4a7	3764
ENSMUST00000223770.1	189	731	Gm21731	542
ENSMUST00000223787.1	10	2928	Cnnm1	2918
ENSMUST00000223789.2	19	1557	Fbxo15	1538
ENSMUST00000223834.1	265	2253	Fam217a	1988
ENSMUST00000223838.1	1	420	Gm47791	419
ENSMUST00000223852.1	31	309	4930469K13Rik	278
ENSMUST00000223933.1	1	1155	Gas1	1154
ENSMUST00000223958.1	1	675	Prl3d3	674
ENSMUST00000223984.1	47	1450	Dctn4	1403
ENSMUST00000223988.1	126	314	Gm49398	188
ENSMUST00000224001.1	22	990	Treml1	968
ENSMUST00000224012.1	43	945	3110040M04Rik	902
ENSMUST00000224026.1	68	802	Prl7d1	734
ENSMUST00000224047.1	170	2104	Mbd1	1934
ENSMUST00000224056.2	235	2733	Malt1	2498
ENSMUST00000224072.1	147	983	Prl8a8	836
ENSMUST00000224112.1	71	1030	Prss51	959
ENSMUST00000224152.1	1	1812	Trip10	1811
ENSMUST00000224224.1	119	1123	Ctsj	1004
ENSMUST00000224277.1	85	906	Gm38655	821
ENSMUST00000224291.1	399	1664	Zdhhc6	1265
ENSMUST00000224300.1	285	1202	Lysmd3	917
ENSMUST00000224330.1	43	948	Gm8947	905
ENSMUST00000224359.1	41	421	H2bc9	380
ENSMUST00000224366.1	1	1968	Mtmr6	1967
ENSMUST00000224432.1	55	2715	Dsc1	2660
ENSMUST00000224468.1	25	3753	Kcnma1	3728
ENSMUST00000224495.1	94	267	Gm49395	173
ENSMUST00000224497.1	85	2805	Ddx11	2720
ENSMUST00000224503.1	1	5544	Kif13b	5543
ENSMUST00000224528.1	310	2823	Tbc1d5	2513
ENSMUST00000224594.1	48	686	Pnoc	638
ENSMUST00000224596.1	160	4377	Cc2d2b	4217
ENSMUST00000224629.1	204	1208	Fbxo16	1004
ENSMUST00000224651.1	55	435	H2bc14	380
ENSMUST00000224662.1	168	1946	Rnf180	1778
ENSMUST00000224667.1	163	4035	Sorbs1	3872
ENSMUST00000224679.1	224	994	Pcgf5	770
ENSMUST00000224691.2	23	2122	Gm29776	2099
ENSMUST00000224708.1	495	1646	Lrtm1	1151
ENSMUST00000224730.1	1	641	Gm7929	640
ENSMUST00000224757.1	40	942	Gm47996	902
ENSMUST00000224765.1	119	2020	Ddx41	1901
ENSMUST00000224814.1	88	2103	Gm49345	2015
ENSMUST00000224905.1	185	1480	Slc35b2	1295
ENSMUST00000224916.1	148	1560	Fars2	1412
ENSMUST00000225023.1	39	440	Rps24	401
ENSMUST00000225110.1	31	2721	Dsc3	2690
ENSMUST00000225167.1	41	451	Gm49391	410
ENSMUST00000225180.1	37	1437	Tfap2a	1400
ENSMUST00000225200.1	132	1295	Egr3	1163
ENSMUST00000225240.2	114	2552	Fam193b	2438
ENSMUST00000225273.1	1	903	Gm47995	902
ENSMUST00000225275.1	66	443	Tpbpa	377
ENSMUST00000225278.1	74	976	Gm47985	902
ENSMUST00000225319.1	1	957	Ssr1	956
ENSMUST00000225330.1	64	738	Prl3d1	674
ENSMUST00000225382.1	1	59	Gm49393	58
ENSMUST00000225413.1	1	1650	Tjap1	1649
ENSMUST00000225423.1	1	2589	Slc9a3	2588
ENSMUST00000225581.1	1	266	Gm49354	265
ENSMUST00000225653.1	61	1809	Pxk	1748
ENSMUST00000225661.2	27	4340	Trappc8	4313
ENSMUST00000225666.1	1	3792	Klhdc7b	3791
ENSMUST00000225690.1	181	405	Gm49392	224
ENSMUST00000225792.1	119	838	Mbl1	719
ENSMUST00000225805.1	163	1761	Nupl1	1598
ENSMUST00000225839.1	104	1681	Cdadc1	1577
ENSMUST00000225843.1	57	2093	Hdgfl2	2036
ENSMUST00000225871.1	428	796	Gm49355	368
ENSMUST00000225902.1	175	502	Gm49352	327
ENSMUST00000225905.1	68	310	Gm47429	242
ENSMUST00000225942.1	127	1947	Fam149b	1820
ENSMUST00000225949.1	214	1869	Arhgef3	1655
ENSMUST00000226057.1	43	1185	Zdhhc20	1142
ENSMUST00000226059.1	275	4603	Dapk1	4328
ENSMUST00000226068.1	29	6214	Myof	6185
ENSMUST00000226078.1	46	600	Gm47189	554
ENSMUST00000226145.1	62	1123	Otulinl	1061
ENSMUST00000226208.2	506	1189	Zfand3	683
ENSMUST00000226217.1	223	1140	Vmn1r39	917
ENSMUST00000226244.1	1	7617	Ralgapa1	7616
ENSMUST00000226276.1	61	681	Gnpnat1	620
ENSMUST00000226288.1	1	546	Gm39653	545
ENSMUST00000226305.1	79	735	4930474N05Rik	656
ENSMUST00000226333.1	1	466	Gmfb	465
ENSMUST00000226340.1	1	796	Uchl3	795
ENSMUST00000226342.2	360	3902	Dgkh	3542
ENSMUST00000226414.1	1	8397	Ubr5	8396
ENSMUST00000226422.1	317	2455	Tmem260	2138
ENSMUST00000226435.1	154	1077	Fam107b	923
ENSMUST00000226455.1	329	2128	Ccdc148	1799
ENSMUST00000226457.1	335	1243	Vmn1r38	908
ENSMUST00000226459.1	28	477	Dnajc15	449
ENSMUST00000226478.1	1	4539	Robo2	4538
ENSMUST00000226485.1	1	213	AC140267.1	212
ENSMUST00000226560.1	1	78	AL607142.1	77
ENSMUST00000226563.1	457	1338	Reep4	881
ENSMUST00000226584.1	50	490	Mucl2	440
ENSMUST00000226586.1	1	2100	Tbc1d23	2099
ENSMUST00000226593.1	95	3043	Cblb	2948
ENSMUST00000226613.1	231	1598	Gprin2	1367
ENSMUST00000226630.1	2	1699	Camk2g	1697
ENSMUST00000226635.1	1	918	Vmn1r36	917
ENSMUST00000226781.2	1134	11510	Eppk1	10376
ENSMUST00000226808.1	1	912	Vmn1r20	911
ENSMUST00000226813.1	412	1320	Vmn1r28	908
ENSMUST00000226873.1	381	1052	Styx	671
ENSMUST00000226885.1	1	246	Smim40-ps	245
ENSMUST00000227049.1	290	5482	Zc3h13	5192
ENSMUST00000227052.1	1	750	Gm49342	749
ENSMUST00000227080.1	325	1344	Vmn1r81	1019
ENSMUST00000227096.1	105	1766	Nt5dc2	1661
ENSMUST00000227141.1	30	2639	Hlcs	2609
ENSMUST00000227168.1	1	912	Vmn1r16	911
ENSMUST00000227173.1	86	907	Nsmce2	821
ENSMUST00000227186.1	97	1008	Vmn1r17	911
ENSMUST00000227200.1	56	6664	Ccdc187	6608
ENSMUST00000227271.1	325	2706	Klhl33	2381
ENSMUST00000227383.1	1	1590	Gm5460	1589
ENSMUST00000227556.1	248	2332	Lmbrd2	2084
ENSMUST00000227650.1	810	1718	Vmn1r22	908
ENSMUST00000227662.1	260	2248	Enox1	1988
ENSMUST00000227683.1	4	5481	Crybg2	5477
ENSMUST00000227723.1	209	2521	App	2312
ENSMUST00000227729.1	78	536	Morn2	458
ENSMUST00000227745.1	88	5514	Tsc2	5426
ENSMUST00000227778.1	28	384	Dpep2nb	356
ENSMUST00000227791.1	93	2891	Ano6	2798
ENSMUST00000227795.1	185	1906	Gm30083	1721
ENSMUST00000227806.1	618	770	AL731706.1	152
ENSMUST00000227842.1	165	1424	Tinf2	1259
ENSMUST00000227843.1	98	1846	Nudcd1	1748
ENSMUST00000227863.1	113	3364	Ankrd28	3251
ENSMUST00000227986.1	30	2879	Grik1	2849
ENSMUST00000228002.1	131	1375	Tmem184b	1244
ENSMUST00000228050.1	201	1763	Acbd5	1562
ENSMUST00000228052.1	310	2298	Ndor1	1988
ENSMUST00000228075.2	200	1885	Zfp870	1685
ENSMUST00000228089.2	54	662	Cryaa	608
ENSMUST00000228097.1	77	967	Vmn1r24	890
ENSMUST00000228117.1	1	332	Gm9732	331
ENSMUST00000228152.1	1	939	Osr2	938
ENSMUST00000228185.1	139	1818	Asic1	1679
ENSMUST00000228187.1	10	4032	Lrguk	4022
ENSMUST00000228297.1	198	1097	Vmn1r15	899
ENSMUST00000228328.1	250	2628	Nek4	2378
ENSMUST00000228366.2	135	1634	Nrbp2	1499
ENSMUST00000228371.1	157	1752	Hsf1	1595
ENSMUST00000228395.1	166	1182	Tssk4	1016
ENSMUST00000228495.2	137	2020	Slc22a17	1883
ENSMUST00000228538.2	28	915	Tatdn1	887
ENSMUST00000228787.1	17	226	Gm49356	209
ENSMUST00000228797.1	446	6319	Ralgapa2	5873
ENSMUST00000228850.1	57	1097	Gm49394	1040
ENSMUST00000228911.1	49	1617	Ppp3cc	1568
ENSMUST00000228935.1	43	312	Acbd7	269
ENSMUST00000229010.2	1	2418	Acap2	2417
ENSMUST00000229024.1	150	4679	Mapkbp1	4529
ENSMUST00000229119.1	1	3975	Mei1	3974
ENSMUST00000229348.1	76	642	Rhebl1	566
ENSMUST00000229581.1	342	1859	Tfcp2	1517
ENSMUST00000229609.1	148	2799	Anks6	2651
ENSMUST00000229619.1	101	2302	Masp1	2201
ENSMUST00000229741.1	154	1407	Rbfox1	1253
ENSMUST00000229884.1	1	3600	Nlrc3	3599
ENSMUST00000229933.1	107	2683	Nell2	2576
ENSMUST00000229951.1	87	1142	Tsta3	1055
ENSMUST00000229953.1	183	1619	Drd3	1436
ENSMUST00000229954.1	145	1302	Ankrd33	1157
ENSMUST00000229963.1	181	1788	Gm5478	1607
ENSMUST00000230067.1	1	226	Gm49425	225
ENSMUST00000230157.1	34	4386	Cpsf1	4352
ENSMUST00000230214.1	206	466	Gm49527	260
ENSMUST00000230271.1	407	790	Polr2f	383
ENSMUST00000230362.1	77	1150	Septin12	1073
ENSMUST00000230395.1	86	3553	Ciita	3467
ENSMUST00000230414.1	194	592	Tafa5	398
ENSMUST00000230490.1	65	1519	Cacnb3	1454
ENSMUST00000230542.1	372	1832	Kansl2	1460
ENSMUST00000230566.1	63	1364	Pnpla5	1301
ENSMUST00000230604.1	310	825	Tmem249	515
ENSMUST00000230641.1	1	1029	Cd47	1028
ENSMUST00000230670.1	91	372	Gm36245	281
ENSMUST00000230671.1	1008	7307	D430041D05Rik	6299
ENSMUST00000230931.1	381	1016	Nudt16l1	635
ENSMUST00000230977.1	624	2606	Slc39a4	1982
ENSMUST00000230980.1	1	2151	Dnm1l	2150
ENSMUST00000231038.1	198	910	Rtp2	712
ENSMUST00000231096.1	396	1134	Gm49496	738
ENSMUST00000231133.1	159	1940	Fsip1	1781
ENSMUST00000231165.1	77	871	Nfam1	794
ENSMUST00000231243.1	119	475	Hmga1	356
ENSMUST00000231335.1	260	1357	Gm49601	1097
ENSMUST00000231339.1	328	4326	Ccdc171	3998
ENSMUST00000231369.1	85	1395	Ccdc188	1310
ENSMUST00000231375.1	1	5367	Qser1	5366
ENSMUST00000231397.1	1	495	Gm49630	494
ENSMUST00000231414.1	22	762	Fam3b	740
ENSMUST00000231433.1	196	855	BC049762	659
ENSMUST00000231550.1	95	874	Gm49721	779
ENSMUST00000231567.1	107	6046	Myh11	5939
ENSMUST00000231579.1	102	1553	Hspbap1	1451
ENSMUST00000231720.1	1	180	AL731706.2	179
ENSMUST00000231741.1	240	1556	A630089N07Rik	1316
ENSMUST00000231777.2	187	3171	Dlg2	2984
ENSMUST00000231781.1	15	4928	Abi3bp	4913
ENSMUST00000231794.1	158	1762	Rsph3b	1604
ENSMUST00000231829.1	161	1249	Slc35g3	1088
ENSMUST00000231910.1	35	1003	Jam2	968
ENSMUST00000231956.1	90	1235	Septin5	1145
ENSMUST00000232090.1	27	2564	Vmn2r95	2537
ENSMUST00000232144.1	1	326	Gm49776	325
ENSMUST00000232147.1	7	2484	Wdr27	2477
ENSMUST00000232179.1	209	9409	Atm	9200
ENSMUST00000232180.1	1	6891	Arid1b	6890
ENSMUST00000232205.1	1	4868	Robo1	4867
ENSMUST00000232217.1	267	1424	Thpo	1157
ENSMUST00000232307.1	95	874	Gm49673	779
ENSMUST00000232308.1	101	433	B230307C23Rik	332
ENSMUST00000232332.2	5036	9331	Gm1043	4295
ENSMUST00000232335.1	31	1497	Tbx1	1466
ENSMUST00000232383.1	85	1632	Tmem181a	1547
ENSMUST00000232493.1	18	662	Gsc2	644
ENSMUST00000232540.1	130	2190	Ccdc116	2060
ENSMUST00000232600.1	64	1026	Gm17783	962
ENSMUST00000232646.1	20	2932	Chrd	2912
ENSMUST00000232664.1	39	533	Gm20741	494
ENSMUST00000232677.1	121	474	Gm49711	353
ENSMUST00000232743.1	57	332	Esp38	275
ENSMUST00000232764.1	131	391	Gm49835	260
ENSMUST00000232832.1	67	741	Get1	674
ENSMUST00000232880.1	13	2448	Vmn2r55	2435
ENSMUST00000232912.1	220	2913	Vmn2r16	2693
ENSMUST00000232918.1	186	1907	Zfp820	1721
ENSMUST00000232937.1	39	509	Esp6	470
ENSMUST00000232968.1	42	2756	Ptchd4	2714
ENSMUST00000232977.1	48	296	Pxt1	248
ENSMUST00000233003.1	192	398	Gm4356	206
ENSMUST00000233027.1	176	3748	Tjp2	3572
ENSMUST00000233057.1	131	3355	Emilin2	3224
ENSMUST00000233092.1	588	1577	Treml2	989
ENSMUST00000233133.1	1	336	Esp22	335
ENSMUST00000233136.1	66	800	Rrp36	734
ENSMUST00000233287.1	228	2864	Vmn2r54	2636
ENSMUST00000233295.1	23	2566	Prdm9	2543
ENSMUST00000233304.1	105	2702	Vmn2r56	2597
ENSMUST00000233319.1	26	1702	Ranbp3	1676
ENSMUST00000233337.1	171	767	9830107B12Rik	596
ENSMUST00000233344.1	180	1556	Smoc2	1376
ENSMUST00000233357.1	114	632	Gm49909	518
ENSMUST00000233428.1	1	420	Tnfrsf12a	419
ENSMUST00000233465.1	287	2356	Gm7072	2069
ENSMUST00000233513.1	32	394	Esp1	362
ENSMUST00000233514.2	112	1005	Memo1	893
ENSMUST00000233553.1	13	996	Spats1	983
ENSMUST00000233568.1	37	1746	Gpr108	1709
ENSMUST00000233599.1	255	2870	Vmn2r18	2615
ENSMUST00000233645.1	508	1533	Qk	1025
ENSMUST00000233657.1	133	681	Snrpc	548
ENSMUST00000233672.1	1	453	Esp5	452
ENSMUST00000233692.1	815	1765	Lrrc73	950
ENSMUST00000233710.1	20	883	Gm49804	863
ENSMUST00000233717.1	104	3025	Rab44	2921
ENSMUST00000233739.1	249	2825	Vmn2r66	2576
ENSMUST00000233816.1	1	378	Pcp4	377
ENSMUST00000233837.1	28	1128	Armc12	1100
ENSMUST00000233881.1	152	1612	Erg	1460
ENSMUST00000233892.1	133	2769	Vmn2r53	2636
ENSMUST00000233929.1	231	1346	Nfkbie	1115
ENSMUST00000233945.1	34	933	Sh3bgr	899
ENSMUST00000233984.1	114	1214	Mapk13	1100
ENSMUST00000233988.1	253	2040	Ppp2r5d	1787
ENSMUST00000234086.1	30	3140	Nlrc4	3110
ENSMUST00000234107.1	304	1041	Rnf138	737
ENSMUST00000234266.1	35	2530	Elp2	2495
ENSMUST00000234304.1	63	932	Eci1	869
ENSMUST00000234305.1	363	917	Gm17657	554
ENSMUST00000234316.1	166	867	Rnf125	701
ENSMUST00000234377.1	153	1316	BC004004	1163
ENSMUST00000234443.1	192	2834	Vmn2r120	2642
ENSMUST00000234490.1	319	5460	Ltbp1	5141
ENSMUST00000234517.2	1	837	Gm4125	836
ENSMUST00000234615.1	35	1108	Sh2d6	1073
ENSMUST00000234626.1	53	691	Rab18	638
ENSMUST00000234633.1	41	349	Hspe1-rs1	308
ENSMUST00000234658.1	1	1287	Vmn2r128	1286
ENSMUST00000234781.1	16	1743	Gm50092	1727
ENSMUST00000234911.1	283	2815	Cmtr1	2532
ENSMUST00000234956.1	72	2798	Zfp598	2726
ENSMUST00000234965.1	159	2387	Colec12	2228
ENSMUST00000234966.1	543	2285	Ttc39c	1742
ENSMUST00000234990.1	565	1980	Mettl4	1415
ENSMUST00000235222.1	135	635	Sdhaf2	500
ENSMUST00000235270.1	1691	2740	Vmn1r235	1049
ENSMUST00000235292.1	36	452	Gm50318	416
ENSMUST00000235414.1	1	646	Prelid3a	645
ENSMUST00000235450.1	293	1627	Tbc1d10c	1334
ENSMUST00000235474.1	1	699	B830017H08Rik	698
ENSMUST00000235480.1	423	4283	Hmgxb3	3860
ENSMUST00000235513.1	141	695	Gm550	554
ENSMUST00000235522.1	101	5296	Trpm3	5195
ENSMUST00000235569.1	1	1713	Tsga10ip	1712
ENSMUST00000235606.1	68	601	Prelid2	533
ENSMUST00000235680.1	50	805	Rhod	755
ENSMUST00000235889.1	248	709	Gm50367	461
ENSMUST00000235907.1	1	204	AC141477.1	203
ENSMUST00000236002.1	1333	2742	Gpr22	1409
ENSMUST00000236124.1	39	2897	Slc4a9	2858
ENSMUST00000236152.1	390	1760	Slc29a2	1370
ENSMUST00000236185.1	169	846	Tmem138	677
ENSMUST00000236216.1	175	1308	Pggt1b	1133
ENSMUST00000236234.1	209	1090	Haus1	881
ENSMUST00000236240.1	163	3345	Rbm27	3182
ENSMUST00000236262.1	181	1113	Vmn1r60	932
ENSMUST00000236299.1	64	378	Atp6v0e	314
ENSMUST00000236352.1	839	1630	Cyb561a3	791
ENSMUST00000236409.1	1	5058	Wiz	5057
ENSMUST00000236547.1	22	633	Nme4	611
ENSMUST00000236560.1	87	1334	Gm50388	1247
ENSMUST00000236586.1	134	1402	Fech	1268
ENSMUST00000236659.1	313	2076	Pyroxd2	1763
ENSMUST00000236689.1	1	2073	Gm17266	2072
ENSMUST00000236737.1	1	300	Gm50478	299
ENSMUST00000236745.1	247	2121	Ubash3a	1874
ENSMUST00000236794.1	101	2062	Ssh3	1961
ENSMUST00000236813.1	257	4045	Ccdc40	3788
ENSMUST00000236838.1	27	938	H2-Ob	911
ENSMUST00000236898.1	20	3034	Nedd4l	3014
ENSMUST00000236952.1	89	892	1700028J19Rik	803
ENSMUST00000236953.1	123	1100	Otud6b	977
ENSMUST00000236978.1	90	2510	Scyl1	2420
ENSMUST00000237076.1	1	936	Vmn1r239-ps	935
ENSMUST00000237084.1	9	617	Ppp1r14b	608
ENSMUST00000237098.1	174	989	Elovl3	815
ENSMUST00000237111.1	93	1448	Snx32	1355
ENSMUST00000237142.1	319	1278	Ankrd1	959
ENSMUST00000237171.1	56	298	Gm45928	242
ENSMUST00000237189.1	403	2202	Phf1	1799
ENSMUST00000237201.1	63	826	Rab1b	763
ENSMUST00000237265.1	178	1233	Decr2	1055
ENSMUST00000237333.1	32	1306	Ptar1	1274
ENSMUST00000237400.1	195	1874	Nars	1679
ENSMUST00000237422.1	80	1417	Gramd3	1337
ENSMUST00000237439.1	1	2643	Incenp	2642
ENSMUST00000237478.1	286	1050	Eif1a	764
ENSMUST00000237546.1	285	4922	Duox2	4637
ENSMUST00000237592.1	307	1515	Snhg4	1208
ENSMUST00000237602.1	41	3343	Tcerg1	3302
ENSMUST00000237654.1	1	363	Gm50139	362
ENSMUST00000237749.1	301	2490	Wdr26	2189
ENSMUST00000237759.1	8	832	H2-Ke6	824
ENSMUST00000237871.1	127	1890	Tm9sf3	1763
ENSMUST00000237880.1	660	2006	Csnk1g3	1346
ENSMUST00000238078.1	254	1366	Fam170a	1112
ENSMUST00000238137.1	37	1035	Ankrd2	998
ENSMUST00000238181.1	1	801	Fkbp2	800
ENSMUST00000238199.1	101	3520	Mybpc1	3419
ENSMUST00000238221.1	1	651	Gm5965	650
ENSMUST00000238230.1	126	1355	Gm10130	1229
ENSMUST00000238237.1	45	1541	Btbd35f1	1496
ENSMUST00000238270.1	66	1562	Btbd35f8	1496
ENSMUST00000238273.2	59	3919	Ankfn1	3860
ENSMUST00000238289.1	222	1307	Gpr52	1085
ENSMUST00000238290.1	153	2111	Crtac1	1958
ENSMUST00000238306.1	169	5745	Patj	5576
ENSMUST00000238313.1	1	4230	Fam83h	4229
ENSMUST00000238315.1	1	3411	Nedd4	3410
ENSMUST00000238334.1	207	4082	Rimbp2	3875
ENSMUST00000238335.1	34	1092	Tmub1	1058
ENSMUST00000238342.1	238	4311	Srcin1	4073
ENSMUST00000238347.1	125	1447	Prr33	1322
ENSMUST00000238398.1	674	5764	Lcor	5090
ENSMUST00000238402.1	21	3902	Mroh5	3881
ENSMUST00000238407.1	143	1840	Wdr88	1697
ENSMUST00000238410.1	115	819	Gm2411	704
ENSMUST00000238412.2	1	13791	Dnah14	13790
ENSMUST00000238416.2	286	2754	Septin3	2468
ENSMUST00000238423.1	333	5204	Cfap74	4871
ENSMUST00000238425.1	214	3936	Vwa3b	3722
ENSMUST00000238426.1	54	1550	Btbd35f19	1496
ENSMUST00000238436.1	1	699	Kcnip1	698
ENSMUST00000238438.1	60	3365	Ap3b2	3305
ENSMUST00000238443.1	205	3402	Sh3d19	3197
ENSMUST00000238450.2	108	971	1810046K07Rik	863
ENSMUST00000238457.1	14	2332	Rap1gap2	2318
ENSMUST00000238465.1	1	4614	Ercc6l2	4613
ENSMUST00000238474.1	134	2851	Dthd1	2717
ENSMUST00000238488.1	53	1747	Ccm2l	1694
ENSMUST00000238499.1	115	819	Cldn34c2	704
ENSMUST00000238503.1	115	819	Gm5945	704
ENSMUST00000238506.1	82	3027	Catspere2	2945
ENSMUST00000238518.1	129	1601	Slc35f3	1472
ENSMUST00000238519.1	66	518	Lsmem2	452
ENSMUST00000238520.1	177	1175	Zdhhc3	998
ENSMUST00000238521.1	131	3607	1810020O05Rik	3476
ENSMUST00000238522.1	119	5674	Lcorl	5555
ENSMUST00000238526.1	66	1448	Fdft1	1382
ENSMUST00000238528.1	66	1562	Btbd35f22	1496
ENSMUST00000238536.1	1	26661	Obscn	26660
ENSMUST00000238557.1	1	5442	Xirp1	5441
ENSMUST00000238573.1	239	715	Ypel4	476
ENSMUST00000238583.1	177	1296	Gm21411	1119
ENSMUST00000238591.1	18	950	AC151602.1	932
ENSMUST00000238599.1	1	10851	Mgam	10850
ENSMUST00000238626.1	54	317	Gm17416	263
ENSMUST00000238632.1	66	1562	Btbd35f9	1496
ENSMUST00000238633.1	150	1874	Erich6b	1724
ENSMUST00000238653.1	287	3166	4933427D14Rik	2879
ENSMUST00000238662.1	184	19956	Gm8251	19772
ENSMUST00000238669.1	101	4141	Zfp827	4040
ENSMUST00000238670.1	663	2663	Kcnc4	2000
ENSMUST00000238672.1	157	1455	Rab3il1	1298
ENSMUST00000238680.1	122	3784	Adgrg6	3662
ENSMUST00000238682.1	122	1594	Dapk2	1472
ENSMUST00000238684.1	344	3901	Abr	3557
ENSMUST00000238697.1	23	2158	Ccdc30	2135
ENSMUST00000238701.1	459	7832	Cacna1a	7373
ENSMUST00000238707.1	1	972	Gm50457	971
ENSMUST00000238709.1	1	5337	Frmpd4	5336
ENSMUST00000238715.1	276	1523	Kcnab2	1247
ENSMUST00000238726.1	45	1541	Btbd35f30	1496
